id,username,weighted_in_degree,weighted_out_degree,pagerank,betweenness
UCqjM-19SO7WWSw-tm6mxGBw,@Ridiculous8.MP3,2,0,0.0001574555742895791,0.0
UCVqkksuLVZp35jKphU0RsIw,@baileyk,0,1,8.149613075828635e-05,0.0
UCVqx9N9_P5UDmAWEqXeH1Ww,@billyalarie929,0,2,8.149613075828635e-05,0.0
UCVrKP3ChGnvPKus0NFTgrcQ,@Kiltedbear,0,1,8.149613075828635e-05,0.0
UCVsK1i-cQMs8XKL9cuegSMw,@MakeAsylumsGre4tAgain,0,1,8.149613075828635e-05,0.0
UCVssmu2sH5_XeJZjdusIu_A,@Fulcros,0,1,8.149613075828635e-05,0.0
UCVt2xGI-zgRxM0NUVKd29dA,@L0NEW0LF-JB,0,1,8.149613075828635e-05,0.0
UCVtIHAHjPgoeS5dBu70sOSw,@Wilker_uwu,0,1,8.149613075828635e-05,0.0
UCVtgLaRVZ2mUZ2m063J3tlg,@NTR-Impact,0,13,8.149613075828635e-05,0.0
UCVuawsYelLMgCpWG0YhjIqw,@balzarinemythus50,0,3,8.149613075828635e-05,0.0
UCVudAZ5v6bMhZZQWON9Ds3Q,@datrickster4203,0,1,8.149613075828635e-05,0.0
UCVueW2Drlqt3-x2YbfIYWAg,@henryjraymondiii961,0,1,8.149613075828635e-05,0.0
UCVvPvc-yHsyjyZZiLYGMYhw,@fivezies,0,2,8.149613075828635e-05,0.0
UCVvc2sv7CLkjQinGOW2BKAg,@ItsAaronRenner,0,1,8.149613075828635e-05,0.0
UCVvnG15yC7F5IeBd07OFYnw,@SaschasTraum,0,1,8.149613075828635e-05,0.0
UCVvnYGi25zK8r_1nIgirKUQ,@JWilder357,0,1,8.149613075828635e-05,0.0
UCVx2NR9Xuo1k1Zqyz_OzS9w,@bazzfromthebackground3696,0,4,8.149613075828635e-05,0.0
UCVxZCocblSbXvxHO8z29fUQ,@GenesisMuseum,0,1,8.149613075828635e-05,0.0
UCVxgtrvfAKPV0OHW15yo-tQ,@The_NSeven,0,2,8.149613075828635e-05,0.0
UCVxh8Uopg_VqRPb5Lxf6noQ,@fanatp0stpanka,0,1,8.149613075828635e-05,0.0
UCVyo1-dCWn8uhwQWuVjezkQ,@RichardWarner-df7dz,0,2,8.149613075828635e-05,0.0
UCVz2aM6fjrggoMYzSiPb7Ag,@ithurtsbecauseitstrue,0,12,8.149613075828635e-05,0.0
UCVz80TdYyP3s5hg_Raj5hjA,@invisibleboysiah,0,1,8.149613075828635e-05,0.0
UCVzT2lb5R1R9M7qUyRrV_oQ,@Ashintherain,0,1,8.149613075828635e-05,0.0
UCVzdVzWT4nb9aPQDwx83DIw,@QWRTkeyboard,0,5,8.149613075828635e-05,0.0
UCVzfss1C9LZuB4kd09Qtiiw,@infesticon,0,2,8.149613075828635e-05,0.0
UCW-pYzoCXtQOOTBNdRp3hRw,@googull271,0,1,8.149613075828635e-05,0.0
UCW01wFl4AmKFAY87jcY_uew,@he4rt5,0,2,8.149613075828635e-05,0.0
UCW0ruGo3HNUovQqiNhU8K2g,@yeaown8139,0,1,8.149613075828635e-05,0.0
UCW15L5aHUcW6sS_NPUYkd0A,@dumbfuckjuice1,0,1,8.149613075828635e-05,0.0
UCW1Ucaj9J4IDNasrlH0lFLA,@fallenmango8420,0,1,8.149613075828635e-05,0.0
UCW2XDX0QJS21qHwiPzanoDA,@aur0ra.r0se,0,2,8.149613075828635e-05,0.0
UCW2c50eKPX6abmWXiTo-shQ,@joefry22,0,1,8.149613075828635e-05,0.0
UCW3byh8vVlyj9fPIL7F4lng,@hot247sxm,0,1,8.149613075828635e-05,0.0
UCW3oYKamYWuEB6AK24KODDQ,@ChadAV69,0,1,8.149613075828635e-05,0.0
UCW4aQ55Dbt3p-iitFP_TKXA,@soupsoupsoupsoupsoupsoup,0,1,8.149613075828635e-05,0.0
UCW4p2mSidR5xIRkIFvhvXxg,@jimdep6542,0,4,8.149613075828635e-05,0.0
UCW4uE7O4FBccJutS-mKoQDg,@sinsnorth,0,1,8.149613075828635e-05,0.0
UCW5cRXDpAcNhEvx_nPRgZUQ,@JonJayMusic,0,3,8.149613075828635e-05,0.0
UCW7CNsJbZcsZ-T2cEUESFIA,@victorsvidss,0,1,8.149613075828635e-05,0.0
UCP94BLSiMZ-mO03wIaumXEw,@jeffoh5787,1,0,0.00015112562066197136,0.0
UCW7UUCNU3MsR7NInjAbyqYg,@mondo5412,0,1,8.149613075828635e-05,0.0
UCW97DyHdAToXQdArP3ZATOA,@interestedbystander196,0,1,8.149613075828635e-05,0.0
UCW9rGgzOunhaojq8PmkChbA,@bestyet905,0,1,8.149613075828635e-05,0.0
UCWA9KF9IE5GUhWu-HpC56Rg,@Murdermatics,0,2,8.149613075828635e-05,0.0
UCWAtakUl8TRm7skQJc5OsLQ,@JayC216,0,1,8.149613075828635e-05,0.0
UCWBjlct-pwomKdywAVT_HdA,@MrXHCx,0,1,8.149613075828635e-05,0.0
UCWBqEzvX_LaADNGxaB5t3wg,@Dave102693,0,2,8.149613075828635e-05,0.0
UCWCYzx6VHXp1JVcbt-T86rg,@JustSomeJoe-dp5rp,0,1,8.149613075828635e-05,0.0
UCWCl9F9BgFEmNTKydMA2PcQ,@eldiegoasecas,0,1,8.149613075828635e-05,0.0
UCWD4Sm3-KYJyk60AIne6k-g,@a_passing_cloud,0,1,8.149613075828635e-05,0.0
UCWDU0VcpDQ40FhWv-WT718Q,@AmandaRedwood,0,1,8.149613075828635e-05,0.0
UCWDtPkU84xzjeX8F6Rs4adw,@MuxauJ7,0,2,8.149613075828635e-05,0.0
UCWEbhEyL-YtukmjAHITnRtw,@fornitefan15,0,1,8.149613075828635e-05,0.0
UCWFHzDcDadXUX-YeaNeYHdQ,@anonnyanonymous4800,0,1,8.149613075828635e-05,0.0
UCWFhTIxiHUZc6XT7aAfPzJA,@Fed-Up-YouTuber,0,2,8.149613075828635e-05,0.0
UCWFyNMcURi6rSInFPWekSxQ,@zombieboy937,0,4,8.149613075828635e-05,0.0
UCWGP3ZyQy-TIgemQszHMlQw,@alekvillarreal3470,0,1,8.149613075828635e-05,0.0
UC3rdAdGy6gMaH-52PUt2RuQ,@seasonofbrad,1,0,0.00015112562066197136,0.0
UCWHYLQOswgRia_SjXp18j-Q,@greensqwirl,0,1,8.149613075828635e-05,0.0
UCWHrjwz7X3mBS0knz1LmYWQ,@j.avocado,0,1,8.149613075828635e-05,0.0
UCDZh_1Tq6iZukbVoVNkxsZg,@t.squared,8,0,0.0005788496300703222,0.0
UCWItf86j2EQuTvLcHuZaPBg,@idiot_city6724,0,4,8.149613075828635e-05,0.0
UCWJWvlxiLE-s2OU6WImg_rQ,@JesterRalkx,0,1,8.149613075828635e-05,0.0
UCWJY2-zrOHkmV9OR_8CIW6Q,@DeMooniC,0,17,8.149613075828635e-05,0.0
UCvsUu7_lzPYoM40trhuzFwg,@Pani_lastivka,6,0,0.00016341317770379813,0.0
UCz8BD1b5TIrnaUmPdBnLkqQ,@unavezms8167,1,0,8.559198310556194e-05,0.0
UCWJ_Z_S-E-ybR5XEYPsg5cA,@SpamAndCheeseEnjoyer,0,2,8.149613075828635e-05,0.0
UCWJm7-iKh418sb_ZJ9uDP0w,@aidanc311,0,2,8.149613075828635e-05,0.0
UCWK1GGCKTTHMl4zdUd5V_-g,@kaisadilla_phd,0,1,8.149613075828635e-05,0.0
UCWKRsivfLCc2vfOwe4sZXUA,@booksvsmovies,0,1,8.149613075828635e-05,0.0
UCWL1Z-_c2a8vIjqCxBpXVNA,@Skaconut,0,1,8.149613075828635e-05,0.0
UCWL1wRksEQ3fyyZDkCw7NkA,@maramé.r,0,1,8.149613075828635e-05,0.0
UCWNg_I-IVLN4TY2-zHAHKLA,@maggie6152,0,2,8.149613075828635e-05,0.0
UCWOASymB8FvorFnFxhCM3Vg,@Rado_Za,0,1,8.149613075828635e-05,0.0
UCpGSzQDO-ApjArEtJ3iVjsg,@chellastation,2,0,0.00015286635790956351,0.0
UCWQFUU31em1S0vSuvbegnog,@Novaurawr,0,7,8.149613075828635e-05,0.0
UCtihs0X59NrYVdRRz0WMTNw,@samding2402,2,0,0.0001610726906482121,0.0
UCWRKf_o7tUaLYagB9Z1vuXw,@thecuriouslistener9217,0,2,8.149613075828635e-05,0.0
UCWSf87awQcL-ie4EdtqxlMg,@anemodude9544,0,1,8.149613075828635e-05,0.0
UCWTTKoIHnohV-823hwoMMQQ,@1sabella,0,1,8.149613075828635e-05,0.0
UCWU89eQIYOvq-XDFO5lHfCw,@StraySpore44,0,1,8.149613075828635e-05,0.0
UCWUDVQvxU-83QAXo6Y2FMZQ,@brookie7797,0,1,8.149613075828635e-05,0.0
UCWVD77G4LhaOdKmEVLY4UqQ,@JasperMoore-uy6yz,0,1,8.149613075828635e-05,0.0
UCWVGC2r9HXCWzVcv9NKeNhA,@Cawangkers,0,1,8.149613075828635e-05,0.0
UCWVOGrhI5NVvhBIPNQE-JIg,@Skindred727,0,1,8.149613075828635e-05,0.0
UCWaOv7GyyT4OiN9rRpnExvQ,@DestroyerOfLiberals,5,0,0.0003368042604051314,0.0
UCWVaBC0J-dBYAMcBnOcAKGw,@jremi,0,4,8.149613075828635e-05,0.0
UCWVc2oW__j7jZu2dpOhk3nw,@mxx720,0,1,8.149613075828635e-05,0.0
UCWWMLxCEa-KzyRTsWNBxtMQ,@STUDIOFRIENDSSHOW,0,2,8.149613075828635e-05,0.0
UCWWaD27Cb2lMlbjGOxhPZYA,@Ramsey276one,0,3,8.149613075828635e-05,0.0
UCWY1wTS0I1Eq6Jyi4U4xE8g,@TheoPetrovski,0,1,8.149613075828635e-05,0.0
UCWYHkFjjlGFWkHx5xE0e-cA,@cushsovereignty1,0,1,8.149613075828635e-05,0.0
UCWZbAoaVhsr5MUFAAKhFjgw,@arcadeous754,0,1,8.149613075828635e-05,0.0
UCWaGYhpVvLJgX2Vw91QBKXw,@LudvikM,0,1,8.149613075828635e-05,0.0
UCWbA8cEFMhN0MYFMSiZ57HA,@michaelvarney.,0,9,8.149613075828635e-05,0.0
UCWdi8dN2wny3AHVif4pYTuw,@AbsoluteAbsurd,0,1,8.149613075828635e-05,0.0
UCWeWYCHTPpPjizPOplWU2Ow,@B3Band,0,2,8.149613075828635e-05,0.0
UCWf3AYfqz1wq_jiTQhnUzHw,@CASPARIV,0,3,8.149613075828635e-05,0.0
UCWfLg_vBwB0nI3KPpJVfO4w,@turnipsociety706,0,2,8.149613075828635e-05,0.0
UCWffcYv8t7j8nOODmp8hIqA,@Nokia_3130,0,1,8.149613075828635e-05,0.0
UCWfkqBFjBLYXbvj9bhX0K9w,@_M_643,0,1,8.149613075828635e-05,0.0
UCWgVng0DU2iG5YLsTjo1Bkg,@budgetcoinhunter,0,3,8.149613075828635e-05,0.0
UCjwQGD1g1ao99lZJ6a6wkZQ,@slicedfruitgirl,3,0,0.0001975452805977614,0.0
UCWhIlXy9kq9nHbAsBYJPvDA,@Soljarag5,0,1,8.149613075828635e-05,0.0
UCWhjmg9fvzJsGvHSR_AXP4Q,@ElizabethRosia-f5h,0,1,8.149613075828635e-05,0.0
UCWhyHfsuPID48yluo_OYjSA,@MagicMike07492,0,1,8.149613075828635e-05,0.0
UCWiYdt0ejvQrwo0GgrIBD4A,@barbinaairio4539,0,1,8.149613075828635e-05,0.0
UCWjG0y5dlW50hWpXG2d99zQ,@elsongs,0,1,8.149613075828635e-05,0.0
UCWjHv15P2GuW-nLEMUFA_Dw,@TheGothMoths,0,1,8.149613075828635e-05,0.0
UCWjKMk4dpRKl86H5sqJ1lCg,@ckorp666,0,1,8.149613075828635e-05,0.0
UCWjKkekOkohGfAGucDa4tMQ,@serplunk7146,0,1,8.149613075828635e-05,0.0
UCWkANZErGX3tfq4-MWLeUIQ,@th3n3wc4d,0,1,8.149613075828635e-05,0.0
UCWlwfLsc0_aL9SvmgfWv-wQ,@anthonyminimum,0,1,8.149613075828635e-05,0.0
UCWn6Y3MpDwToaKezBMCGDiA,@treestuffer,0,2,8.149613075828635e-05,0.0
UCWpnBC08x4qDp2KWBK4RWlQ,@JeffsGD,0,1,8.149613075828635e-05,0.0
UCWq05mUwfbB1e7Tmk3oslaw,@Sayin42,0,1,8.149613075828635e-05,0.0
UCWqWdI6CMfbiaNrDffX5c6Q,@RisoSystems,0,1,8.149613075828635e-05,0.0
UCWqe057Bl_zfGSkbcOaABow,@xddfsdd,0,1,8.149613075828635e-05,0.0
UCWqrlIGY_XDk2fjQtZruybg,@Shevaron,0,1,8.149613075828635e-05,0.0
UCWr0uTBaOMDN0FuXKXVU7Cw,@GhoulishFainting,0,1,8.149613075828635e-05,0.0
UCWr48F5CE3PLjx3y5PrDpXQ,@jonnyonthespa5153,0,1,8.149613075828635e-05,0.0
UCWrYJ3O9ZtTbUgngY2JP7ZA,@LH-kr4od,0,4,8.149613075828635e-05,0.0
UCWrmokmQGz8AfbjJp5xpMpA,@3picStickyB0y56-fe5bo,0,1,8.149613075828635e-05,0.0
UCWsrBg0BCpN4wfd7FSjjMYw,@andrewkarsten5268,0,1,8.149613075828635e-05,0.0
UCWte4HEJCFb81lXhUQHMHQw,@The_vampire_rat_queen,0,1,8.149613075828635e-05,0.0
UCWtl0vS4XtxHnrB2qR1kU8w,@radiandrzgaming8708,0,2,8.149613075828635e-05,0.0
UCWv9TZeBjrvYtGZKCchvmAg,@perthro-kenazchr5255,0,3,8.149613075828635e-05,0.0
UCWvEcnMzr1W2934q8XgI9Pg,@anthony3097,0,1,8.149613075828635e-05,0.0
UCuV4VK7f_ivR8AzpFFMicKw,@muthulingamramiah369,2,0,0.00018594036561381385,0.0
UCWviLGppO83oiDotrjtciEA,@lizslater9092,0,1,8.149613075828635e-05,0.0
UCWxfosWjwqSn1GBgnfWy7tg,@roulek7491,0,1,8.149613075828635e-05,0.0
UCWzNAGh21I6BX29I0Ydcs3Q,@felicitymousey1195,0,1,8.149613075828635e-05,0.0
UCWzjePbX7Ocvr9-7hx6I5OQ,@notreallyafamousartist695,0,2,8.149613075828635e-05,0.0
UCX-Url-9n7mDN88jekr09fA,@ForsetiThrone,0,1,8.149613075828635e-05,0.0
UCJD3jCtBKWH2MjD0_u9BHzw,@boomboxtv4082,1,0,0.00015112562066197136,0.0
UCX-oqEPv-GxgWTEQY0cZLZQ,@pakorabhai007,0,1,8.149613075828635e-05,0.0
UCX04e7l20UWc5B48AfwI1PA,@YouDontKnowBall86,0,1,8.149613075828635e-05,0.0
UCX0H_uMPyX_qVCjNrUEqXVg,@sharkbaitgaming,0,1,8.149613075828635e-05,0.0
UCX0LStFK5IWFfF3Rm0A8kpA,@RB-bd5tz,0,2,8.149613075828635e-05,0.0
UCX0vG_qutmlifLo9ea9YrAQ,@dvninprod,0,1,8.149613075828635e-05,0.0
UCX28Iu5d8JZHWoo7qX6D-3A,@anatolydyatlov963,0,3,8.149613075828635e-05,0.0
UCX2Ffjq96iirm__OpnMfNtA,@retsell459,0,6,8.149613075828635e-05,0.0
UCX2Muh04tSKAE3T1OyVH_Qg,@IvanKingmusic,0,1,8.149613075828635e-05,0.0
UCX3MZtj8GZSAUPwAObUl1Sg,@DrTomCruisin,0,3,8.149613075828635e-05,0.0
UCX3SsFwwD0NhTKe6kUxvhKQ,@thestralspirit,0,4,8.149613075828635e-05,0.0
UCX4SEMvdnnujurgy1qW_aMg,@jimmrockford9407,0,1,8.149613075828635e-05,0.0
UCX5F1ZhSb_wQGqLE6_2KiFg,@michaelmillican5592,0,1,8.149613075828635e-05,0.0
UCX5ZFscLYPMX1XRdXT7gC6A,@ModulerDrone,0,1,8.149613075828635e-05,0.0
UCX5_8FqpwNtczXMm62LJNwA,@danceoffAsh,0,1,8.149613075828635e-05,0.0
UCX6bGj4FlQs2JcT8lcahKWw,@WarpedTrekker,0,1,8.149613075828635e-05,0.0
UCX8dfl2bpxXsVpIsuWXlVIw,@moniquecash,0,3,8.149613075828635e-05,0.0
UCXBSMj0gLI7AU_75m47jOiQ,@moham1239,0,1,8.149613075828635e-05,0.0
UCXBa2Ep419LTccL3d5wZLcg,@Phelo_TheGreat,0,1,8.149613075828635e-05,0.0
UCXC-HsCrEx8eK1pq0MWQNKA,@halimasultangl,0,1,8.149613075828635e-05,0.0
UCXCCVuOY1CwrRw93gT0FVTw,@Forklift_Philosopher,0,1,8.149613075828635e-05,0.0
UCXDI1w1fLOSxnHmUf3Ejwjg,@ash8298,0,2,8.149613075828635e-05,0.0
UCXDOezFeIx-Vc8gkvvaHv5w,@w04h,0,1,8.149613075828635e-05,0.0
UCXDxHDHCgXQNdSAQIT2j0Og,@edgarbernaldosmusic8207,0,1,8.149613075828635e-05,0.0
UCXEIvPWWkvmzHTziMxhHw-Q,@Tttrojanesis,0,1,8.149613075828635e-05,0.0
UCXEafxuUDIKvhEtwnf2IpXQ,@PaeganLoveSong,0,1,8.149613075828635e-05,0.0
UCXF7oyAwTyWH8ECKnezKTWw,@lisas946,0,1,8.149613075828635e-05,0.0
UC2elCKzgMBEk-Wsmlab1lNQ,@terrat3048,5,0,0.0003948288353248689,0.0
UCXFb3zgawa6UhmaLbdgoY0Q,@Freesky542,0,1,8.149613075828635e-05,0.0
UCXG60iVHg11Q9gDjk0ZCeVw,@SianaGearz,0,3,8.149613075828635e-05,0.0
UCyel2kUIIGtCs3WovClEFCg,@voyteq6412,2,0,0.0001743354506298664,0.0
UCXGhxOMl0sNO4CSG_dxE4Kw,@esteban.t,0,1,8.149613075828635e-05,0.0
UCXGpd32TRx2Em1wsbcEcdBg,@ianrarity3783,0,1,8.149613075828635e-05,0.0
UCXJ5Ts-Ci4fF9XJ6_9Etsiw,@olvichristo-5308,0,1,8.149613075828635e-05,0.0
UCXJz06IU_BmRHEmBd-yLYqw,@TaVerenRising,0,1,8.149613075828635e-05,0.0
UCXJzd4XN4FJ7ZYx1fAgtieQ,@nox_bb,0,2,8.149613075828635e-05,0.0
UCXL7wHagZFUndZus0F1rpTw,@windowoverthebay,0,1,8.149613075828635e-05,0.0
UCXLHkEYI2cbZvC2u0zZGLag,@ashleyfallows3218,0,1,8.149613075828635e-05,0.0
UCXLbJpzuTMyMqhBAn8zWPOw,@FL00527,0,1,8.149613075828635e-05,0.0
UCXM7_F1CdJ-5o6SJ63vghaw,@ArchivoEfemeroPR,0,1,8.149613075828635e-05,0.0
UCXMoZsZxTYOv8MPuyQKvl3A,@TawniaNewton,0,1,8.149613075828635e-05,0.0
UCXMrSyTb2yQXNXF58hbKbiw,@jeffML3926,0,1,8.149613075828635e-05,0.0
UCXOHRHSVppL5HCPzp9mYR2g,@BigPappaPlump,0,2,8.149613075828635e-05,0.0
UCXP7pvoDFKjkh2Q32_Q4UQQ,@basicweeb4272,0,1,8.149613075828635e-05,0.0
UCXT9fTaERo4G3DLZrC9VRIg,@kayoss8787,0,1,8.149613075828635e-05,0.0
UCXUnIs3pf9GhIHuLmLWHG2Q,@musabakr6469,0,1,8.149613075828635e-05,0.0
UCXXN7I9W6ndmfPFA173srjA,@srglzrmj,0,1,8.149613075828635e-05,0.0
UCXYDaXVnNUdz-Hfxdilvw_A,@Tennascull,0,1,8.149613075828635e-05,0.0
UCXYZhtxtL6x0UtloJaEx8nA,@handsfreegamer,0,1,8.149613075828635e-05,0.0
UCX_iFritVPboVxwFyn3IARQ,@demonicsweaters,0,1,8.149613075828635e-05,0.0
UCXaUyUz92eaRl8Q63DuPGog,@BrianAndersonTT,0,1,8.149613075828635e-05,0.0
UCXbQm7rvDlVFyUAfk0Eh_XQ,@AllenKnutson,0,1,8.149613075828635e-05,0.0
UCXbV8sQob6FHrBSVxa_q-kg,@RichWinGate,0,1,8.149613075828635e-05,0.0
UCXbcpphBhyLHPJQbNPC0b8g,@dnkgy,0,1,8.149613075828635e-05,0.0
UCXc72bBzh4T000qNDo62Z1g,@DisgruntledPigumon,0,1,8.149613075828635e-05,0.0
UCXcqxqiyvkIAo1G_Bq334tw,@The_Cipherist,0,1,8.149613075828635e-05,0.0
UCXfdcj_T_rl1_fm_7n0M3ag,@jonathasx,0,1,8.149613075828635e-05,0.0
UCXhQ2UGKu1n0F8URBbib1iA,@trahzy,0,1,8.149613075828635e-05,0.0
UCXhrqJIbpiWyyRMyLj_ShUQ,@ratilitious,0,1,8.149613075828635e-05,0.0
UCXi1zGePitIfD5uL2myQmaQ,@leifahnland43,0,2,8.149613075828635e-05,0.0
UCXijTz4d86IXMV_tMic3L1g,@TheEvolvnSohl,0,2,8.149613075828635e-05,0.0
UCXjpn_-YVh9HIVsTLgoQByw,@stevetanner525,0,1,8.149613075828635e-05,0.0
UC9lKIJxTZnLru0bdKLUIkng,@JustinSBarrett,1,0,0.00015112562066197136,0.0
UCXkIMilviTtF_EFYC4ylOJg,@aahhhhhhhhhhhhh,0,35,8.149613075828635e-05,0.0
UCXl5yXlwUSVBchq8LwVd0BA,@RealDavidN,0,1,8.149613075828635e-05,0.0
UCXleF80EinJyBhLyRFBBmyw,@andrei4389,0,1,8.149613075828635e-05,0.0
UCXmFa9ugC_karIbR4wk-EZg,@elmegapeluco,0,1,8.149613075828635e-05,0.0
UCXnFa_FUgMK5yxWRhvu3OBw,@lebe220,0,4,8.149613075828635e-05,0.0
UCXo93VbTeGAl0EwcovNDuXQ,@KD_Oliveira,0,1,8.149613075828635e-05,0.0
UCXs7O8us_TXFCbUSO2ILRug,@EUUUUARGH,0,1,8.149613075828635e-05,0.0
UCXsYnEoqCu-1zCV7-LeSMTQ,@nikushim6665,0,1,8.149613075828635e-05,0.0
UCXt0pXn8v-A8pYIwRL4uLKQ,@shalita310,0,7,8.149613075828635e-05,0.0
UCXt3bTbC1D8jLbipsAbvzKw,@bentownsend4017,0,2,8.149613075828635e-05,0.0
UCXt9c6rqVJIQQInapwgFD8A,@DigitalRenegadeStudios,0,3,8.149613075828635e-05,0.0
UCXu8x7I7T394lZC3axXK1FA,@hermes.epic.the.musical-x2b,0,1,8.149613075828635e-05,0.0
UCXvSRzGYCdXW9-W9DcUPwoA,@NeufeldBand,0,1,8.149613075828635e-05,0.0
UCXvzUywCkPt-TXkCGMDRaeg,@Zoomerino,0,1,8.149613075828635e-05,0.0
UCXwguvE9jLJR7xbgUqQtudg,@mikep1489,0,1,8.149613075828635e-05,0.0
UCXx6deXrfyXtGLA92uyMSTQ,@SithMirth,0,4,8.149613075828635e-05,0.0
UCXxeoLCXrBV0mBQFjUh835w,@PhoenicopterusR,0,1,8.149613075828635e-05,0.0
UCXy1MYgm-n17FczSY6vdf6A,@MNKY-BOY,0,1,8.149613075828635e-05,0.0
UCXyDgsV5fxDN4HqKxxJdBMg,@tiltsatwindmills,0,1,8.149613075828635e-05,0.0
UCXzUbheAypLgsCEvD4Ql8cg,@jedensnow1084,0,2,8.149613075828635e-05,0.0
UCY-ER9zuvI4E_ti_8JlRkGw,@johndavid4708,0,1,8.149613075828635e-05,0.0
UCY0giJgTNZCpbKqHNvd7M2w,@microwaved_fork,0,1,8.149613075828635e-05,0.0
UCY1-j2pzoIwjdfoE1iAT8Lg,@straightfiremetalstraightfirem,0,1,8.149613075828635e-05,0.0
UCY1DkTvbszxVbS6gYu0uzOw,@Billy-vm6bx,0,1,8.149613075828635e-05,0.0
UCY1OA7WOqnjsCyC4o2jSVAQ,@wildmntflower,0,1,8.149613075828635e-05,0.0
UCY2iYHn3OCq9Qow98FnVV3Q,@rockstarrzz7171,0,1,8.149613075828635e-05,0.0
UCY2w2r17y635HJL4ZBJbp2Q,@wesleydavis3387,0,1,8.149613075828635e-05,0.0
UCY3GDwvTUTQ-eKTPpa2McPA,@nopeyt3387,0,1,8.149613075828635e-05,0.0
UCY43Q4jT0u2gAlEETD_TYRA,@jayman912,0,1,8.149613075828635e-05,0.0
UCY4YSWfwEi_lzx7rxCvlNZQ,@gregnowicki1801,0,1,8.149613075828635e-05,0.0
UCY5A4U_2cE-nWQMNaeNRreQ,@lirummediagroup,0,2,8.149613075828635e-05,0.0
UCY5W4mhTgoI8fIYSmO7hnGg,@V-O-V,0,1,8.149613075828635e-05,0.0
UCY6TVEICMcRJQTGRkNCUGqg,@JamesVon333,0,2,8.149613075828635e-05,0.0
UCY8fHq6maqTir2VxcXBglPQ,@traezaX1,0,1,8.149613075828635e-05,0.0
UCY9tUVHTWoSk6-BZjm-bHyQ,@partymarty6969,0,1,8.149613075828635e-05,0.0
UCY9xFPEvlLDDoZs04kYpgsQ,@shark_bee,0,1,8.149613075828635e-05,0.0
UCYAGLWY8G7PIOAX7IbC_4dw,@picklejar123,0,2,8.149613075828635e-05,0.0
UCYCqP5AXCV-c9DUEKHWvWLw,@Gdan74,0,1,8.149613075828635e-05,0.0
UCYDeqZGJvtdkJMep_qr-LYA,@yoUkN0wStevieB,0,1,8.149613075828635e-05,0.0
UCYE4nJkSXlvIy5JuKKO0XFw,@lymaouu,0,1,8.149613075828635e-05,0.0
UCYELa5xA2BAQdqJDkDalNuA,@Frxst2.0,0,1,8.149613075828635e-05,0.0
UCYG1J0aEO-dCzbsTFb9YunA,@damiennah,0,1,8.149613075828635e-05,0.0
UCYHXPa3wD72MmiWQbQa1Tkw,@Ferd414,0,1,8.149613075828635e-05,0.0
UCYHqupjRbTjwCMxBPYX2GgQ,@sherifkhader8213,0,1,8.149613075828635e-05,0.0
UCYHxaTMP_MsoZ9tA7OEURRQ,@Kavorto,0,3,8.149613075828635e-05,0.0
UCYI50gHJLvJyvswimherAIQ,@stevecarter8810,0,1,8.149613075828635e-05,0.0
UCYJ8wGHCwGLrbEr61KiBKFQ,@iloveyoulawliet179,0,2,8.149613075828635e-05,0.0
UCYJLwAPHGdc6018RJm6Cwew,@jason_v12345,0,1,8.149613075828635e-05,0.0
UCYJgn1UKSULlSeEfMcOcipQ,@jasonclintford2751,0,1,8.149613075828635e-05,0.0
UCNaOnQMjFIVTJ8XjUMGykvQ,@bluegem72,5,0,0.00027877968548539387,0.0
UCYKzFPnpNfrcujct3_aAGVw,@crayon_eater1234,0,1,8.149613075828635e-05,0.0
UCYLjNCThtSWFKqHbCa0By5g,@yoursogggycondom,0,1,8.149613075828635e-05,0.0
UCYMMQEPmOfhSpvv5VWPs0PA,@cosbyikaev2584,0,1,8.149613075828635e-05,0.0
UCL8v3D6-_EI1l-TLW0sAb2A,@uselessdogs6443,2,0,0.0002207551105656564,0.0
UCYMd4qGMfhC7CuvpdxHEJZA,@BWater-yq3jx,0,1,8.149613075828635e-05,0.0
UCYMlqcLcLIqLYVa8P83x6jA,@jesslas787,0,1,8.149613075828635e-05,0.0
UCYNA1AiBS-e4Svmu5uBmlfA,@Aerialgrrl,0,2,8.149613075828635e-05,0.0
UCsMZC9mZhsw9OYp0wC5hOAQ,@divehalfway,2,0,0.00013952070567802385,0.0
UCYOFlc0K7475RUoCm9lklHg,@abhayprabhu8951,0,1,8.149613075828635e-05,0.0
UCYPBs5hevekKxfkXlHFXrwA,@Jersey1203,0,1,8.149613075828635e-05,0.0
UCYPr-IaT3LAYQvVp3hZtOpw,@jonstephenson5436,0,1,8.149613075828635e-05,0.0
UCYR46T1UFq9OhvtK0gjDxBA,@AFilthyIbis,0,1,8.149613075828635e-05,0.0
UCYRrKbJBCE5bOJXlUD6sHug,@ak69981,0,5,8.149613075828635e-05,0.0
UCYSXKY1V2Svd4bfbOxwtS1A,@jamesl2502,0,1,8.149613075828635e-05,0.0
UCYSZ4Bm-tNJmdM6zManKv0g,@ecognitio9605,0,1,8.149613075828635e-05,0.0
UCYSlUC-UvCZVe_a20OtBjQg,@stevenmtaylor21,0,1,8.149613075828635e-05,0.0
UCYTZexwEhlolyIQWYzb5rqg,@chibi-m8u,0,3,8.149613075828635e-05,0.0
UCYUIcW_51l1lhicHV27ERjQ,@Jaded7981,0,1,8.149613075828635e-05,0.0
